#{"t_start": 1764362511.4571967, "env_id": "None"}
r,l,t
-4.0,7,5.350242
41.0,7,5.359795
5.0,7,5.36929
-9.0,7,5.378745
16.0,7,5.388252
-23.0,7,5.397738
11.0,7,5.407182
-2.0,7,5.41676
-25.0,7,5.428331
-4.0,7,5.437828
21.0,7,5.447698
0.0,7,5.457485
7.0,7,5.467413
14.0,7,5.477375
0.0,7,5.487092
-2.0,7,5.496642
10.0,7,5.506187
-21.0,7,5.515604
3.0,7,5.524997
21.0,7,5.537365
4.0,7,5.547223
6.0,7,5.55663
-15.0,7,5.566101
-25.0,7,5.575598
-16.0,7,5.584977
-3.0,7,5.594412
-16.0,7,5.603829
-16.0,7,5.6133
2.0,7,5.622802
6.0,7,5.634468
-4.0,7,5.643972
-6.0,7,5.65344
-16.0,7,5.662898
-19.0,7,5.672316
25.0,7,5.681768
-24.0,7,5.69125
-19.0,7,5.700764
33.0,7,5.710245
-22.0,7,5.719679
22.0,7,5.729144
6.0,7,5.741451
-11.0,7,5.75097
-21.0,7,5.760427
-16.0,7,5.769876
-19.0,7,5.779401
1.0,7,5.788876
-11.0,7,5.798303
17.0,7,5.807834
-23.0,7,5.817272
25.0,7,7.265488
0.0,7,7.275696
-4.0,7,7.285229
-5.0,7,7.296897
2.0,7,7.306352
-6.0,7,7.315812
1.0,7,7.325247
-2.0,7,7.334698
-5.0,7,7.344631
-4.0,7,7.354174
2.0,7,7.363669
-23.0,7,7.373179
5.0,7,7.382579
-16.0,7,7.391912
19.0,7,7.403491
-4.0,7,7.41298
18.0,7,7.422422
1.0,7,7.431926
3.0,7,7.441423
12.0,7,7.450909
2.0,7,7.460467
-24.0,7,7.469918
20.0,7,7.479357
15.0,7,7.490902
-15.0,7,7.50555
-21.0,7,7.518044
-2.0,7,7.530519
-4.0,7,7.543023
-7.0,7,7.555288
25.0,7,7.565134
-2.0,7,7.574886
5.0,7,7.584633
-11.0,7,7.594329
20.0,7,7.606073
8.0,7,7.616583
-3.0,7,7.627246
-6.0,7,7.63762
3.0,7,7.647099
-5.0,7,7.656624
-1.0,7,7.666131
23.0,7,7.675576
-8.0,7,7.68496
-4.0,7,7.694403
-5.0,7,7.706094
11.0,7,7.715705
-16.0,7,7.725265
18.0,7,7.734794
1.0,7,7.744687
7.0,7,7.754199
-3.0,7,7.763709
28.0,7,7.77323
43.0,7,7.782697
-1.0,7,7.792235
0.0,7,7.803654
0.0,7,7.8132
-25.0,7,7.822737
5.0,7,7.832298
-6.0,7,7.841779
-6.0,7,7.851288
-1.0,7,7.860796
1.0,7,7.870241
-5.0,7,7.879699
-5.0,7,7.889186
5.0,7,7.898573
-1.0,7,7.910212
22.0,7,7.91969
8.0,7,7.929061
0.0,7,7.938534
-2.0,7,7.947965
3.0,7,7.957476
16.0,7,7.966944
-2.0,7,7.976444
2.0,7,7.985932
-20.0,7,7.995298
2.0,7,8.004702
-16.0,7,8.016388
-8.0,7,8.025845
4.0,7,8.035312
-24.0,7,8.044809
-1.0,7,8.055298
3.0,7,8.064963
-3.0,7,8.074533
-5.0,7,8.083988
-11.0,7,8.093454
-18.0,7,8.102893
5.0,7,8.114532
-3.0,7,8.123912
-7.0,7,8.133326
34.0,7,8.143674
-6.0,7,8.153464
-3.0,7,8.16326
-16.0,7,8.172675
16.0,7,8.182189
0.0,7,8.191634
15.0,7,8.201194
-3.0,7,8.212787
0.0,7,8.222252
5.0,7,8.231707
-1.0,7,8.241157
20.0,7,8.251391
-24.0,7,8.261252
0.0,7,8.270896
-25.0,7,8.280416
-17.0,7,8.289804
-11.0,7,8.299264
18.0,7,8.308716
17.0,7,8.322179
-17.0,7,8.332787
-7.0,7,8.342513
-2.0,7,8.352237
18.0,7,8.362407
-6.0,7,8.37236
17.0,7,8.381981
-23.0,7,8.391633
1.0,7,8.401315
-4.0,7,8.410963
-22.0,7,8.422832
19.0,7,8.432521
-4.0,7,8.442166
