#{"t_start": 1764200170.7119212, "env_id": "None"}
r,l,t
-10.0,7,2.261421
-21.0,7,2.271688
-4.0,7,2.281372
18.0,7,2.289185
19.0,7,2.293057
20.0,7,2.303419
-2.0,7,2.310889
4.0,7,2.318303
18.0,7,2.323291
3.0,7,2.335013
-14.0,7,2.342385
18.0,7,2.348687
-18.0,7,2.353222
3.0,7,2.362948
-12.0,7,2.370602
5.0,7,2.380471
-6.0,7,2.385477
12.0,7,2.396828
-12.0,7,2.403657
2.0,7,2.412091
2.0,7,2.418021
4.0,7,2.428468
10.0,7,2.434906
-18.0,7,2.442365
-15.0,7,2.44638
27.0,7,2.456517
-17.0,7,2.464807
4.0,7,2.472372
-15.0,7,2.476883
43.0,7,2.489635
19.0,7,2.496591
19.0,7,2.503917
-11.0,7,2.50886
-1.0,7,2.519279
-10.0,7,2.527277
24.0,7,2.534709
-22.0,7,2.539178
23.0,7,2.549439
3.0,7,2.557013
15.0,7,2.563985
39.0,7,2.56941
-4.0,7,2.581181
-21.0,7,2.591366
-16.0,7,2.59908
23.0,7,2.603679
-16.0,7,2.61432
19.0,7,2.622235
-14.0,7,2.628139
-1.0,7,2.633116
15.0,7,2.642982
-21.0,7,2.650319
-1.0,7,2.658553
-2.0,7,2.663549
-4.0,7,2.674266
1.0,7,2.682303
7.0,7,2.692245
-20.0,7,2.69769
-7.0,7,2.709413
17.0,7,2.71692
-7.0,7,2.722754
-19.0,7,2.727652
3.0,7,2.737973
21.0,7,2.7444
0.0,7,2.752301
26.0,7,2.756869
6.0,7,2.767235
-6.0,7,2.775219
-20.0,7,2.782464
18.0,7,2.786465
-3.0,7,2.799038
-4.0,7,2.806006
1.0,7,2.813366
-1.0,7,2.818291
-13.0,7,2.82852
-1.0,7,2.835925
-5.0,7,2.843133
-23.0,7,2.848532
55.0,7,2.859663
-25.0,7,2.868966
21.0,7,2.877152
15.0,7,2.882642
-15.0,7,2.894833
-4.0,7,2.902767
1.0,7,2.91107
-5.0,7,2.916578
-16.0,7,2.927058
-22.0,7,2.933904
17.0,7,2.94141
-25.0,7,2.947354
0.0,7,2.958617
19.0,7,2.96687
-3.0,7,2.974453
-6.0,7,2.980296
20.0,7,2.99439
-7.0,7,3.002259
-20.0,7,3.010576
1.0,7,3.015501
-6.0,7,3.026353
15.0,7,3.03277
15.0,7,3.039609
-4.0,7,3.045503
44.0,7,3.056153
14.0,7,3.063184
14.0,7,3.071276
9.0,7,3.07608
-22.0,7,3.085444
-11.0,7,3.091806
21.0,7,3.100135
-20.0,7,3.105565
-16.0,7,3.114918
-1.0,7,3.123155
1.0,7,3.131049
-4.0,7,3.136051
-13.0,7,3.146338
-6.0,7,3.152819
7.0,7,3.160644
69.0,7,3.166702
-7.0,7,3.177678
22.0,7,3.186123
-4.0,7,3.194378
-25.0,7,3.202586
40.0,7,3.214542
-23.0,7,3.222552
-24.0,7,3.22858
-4.0,7,3.233486
19.0,7,3.242867
11.0,7,3.251134
6.0,7,3.259149
-22.0,7,3.264701
1.0,7,3.275124
38.0,7,3.282429
3.0,7,3.290324
-20.0,7,3.295214
-3.0,7,3.310152
-17.0,7,3.318448
-6.0,7,3.326711
-2.0,7,3.331813
17.0,7,3.342331
-3.0,7,3.349299
-2.0,7,3.356788
13.0,7,3.361805
1.0,7,3.373044
26.0,7,3.381624
-19.0,7,3.390113
16.0,7,3.396068
22.0,7,3.408397
-24.0,7,3.416054
15.0,7,3.423031
-25.0,7,3.428989
36.0,7,3.43895
-2.0,7,3.445334
39.0,7,3.453591
2.0,7,3.460124
-6.0,7,3.472447
58.0,7,3.481208
43.0,7,3.489443
38.0,7,3.494907
-24.0,7,3.507511
-20.0,7,3.515391
1.0,7,3.521333
-7.0,7,3.526742
8.0,7,3.536692
7.0,7,3.544059
-4.0,7,3.551366
39.0,7,3.556394
17.0,7,3.568288
22.0,7,3.576525
1.0,7,3.584336
-5.0,7,3.590641
47.0,7,3.601397
-3.0,7,3.611312
-7.0,7,3.619593
-21.0,7,3.625213
20.0,7,3.635238
20.0,7,3.642171
-6.0,7,3.649976
19.0,7,3.655827
1.0,7,3.665579
26.0,7,3.672725
-2.0,7,3.679667
-3.0,7,3.68415
-7.0,7,3.69606
-24.0,7,3.704024
-20.0,7,3.713777
4.0,7,3.719227
1.0,7,3.729997
14.0,7,3.73727
-4.0,7,3.743173
39.0,7,3.74809
7.0,7,3.759802
-19.0,7,3.767676
-7.0,7,3.776805
-25.0,7,3.783404
-3.0,7,3.794879
-4.0,7,3.803202
-7.0,7,3.813029
-5.0,7,3.817972
14.0,7,3.829158
36.0,7,3.836556
18.0,7,3.843456
4.0,7,3.849164
-4.0,7,3.860345
16.0,7,3.868609
-10.0,7,3.876519
40.0,7,3.881365
-25.0,7,3.892153
-25.0,7,3.900953
-22.0,7,3.908299
0.0,7,3.916197
2.0,7,3.927863
-25.0,7,3.936703
22.0,7,3.94505
7.0,7,3.949559
11.0,7,3.960565
-1.0,7,3.968864
23.0,7,3.978122
-16.0,7,3.984055
23.0,7,3.994633
-2.0,7,4.002092
-24.0,7,4.008995
-3.0,7,4.016516
2.0,7,4.026933
-4.0,7,4.034686
-19.0,7,4.042925
15.0,7,4.047805
38.0,7,4.057764
41.0,7,4.066899
15.0,7,4.07467
1.0,7,4.08096
-18.0,7,4.091733
-10.0,7,4.100206
-14.0,7,4.107091
-2.0,7,4.111505
24.0,7,4.123729
68.0,7,4.130668
15.0,7,4.137471
5.0,7,4.142826
-19.0,7,4.154085
-15.0,7,4.162341
18.0,7,4.169298
-16.0,7,4.175141
