#{"t_start": 1764267631.0031526, "env_id": "None"}
r,l,t
6.0,7,10.319273
1.0,7,10.331219
-2.0,7,10.342924
-5.0,7,10.354574
-4.0,7,10.366583
-1.0,7,10.378448
5.0,7,10.390259
-25.0,7,10.402031
3.0,7,10.413806
-6.0,7,10.425585
45.0,7,10.437867
0.0,7,10.449446
11.0,7,10.461239
-6.0,7,10.472871
-4.0,7,10.484654
40.0,7,10.496463
-25.0,7,10.508433
-25.0,7,10.520231
-25.0,7,10.532013
16.0,7,10.543749
-3.0,7,10.555475
22.0,7,10.567309
-20.0,7,10.579136
-7.0,7,10.590866
25.0,7,10.602664
20.0,7,10.614467
-2.0,7,10.626276
-24.0,7,10.638005
-25.0,7,10.64974
-7.0,7,10.661478
-7.0,7,10.673278
-13.0,7,10.685197
-7.0,7,10.697105
1.0,7,10.709115
-20.0,7,10.720866
-7.0,7,10.732655
-7.0,7,10.744549
-20.0,7,10.756379
-25.0,7,10.768487
-5.0,7,10.780379
-25.0,7,10.792215
-25.0,7,10.804012
25.0,7,10.815785
-25.0,7,10.827532
-6.0,7,10.839303
20.0,7,10.851096
3.0,7,10.862824
20.0,7,10.874475
46.0,7,10.886288
33.0,7,10.898151
-7.0,7,10.910012
-25.0,7,10.921764
-7.0,7,10.933619
-3.0,7,10.945962
-25.0,7,10.958327
58.0,7,10.970367
-20.0,7,10.98224
16.0,7,10.993966
26.0,7,11.005656
-1.0,7,11.017324
20.0,7,11.029068
-25.0,7,11.040835
-7.0,7,11.052529
-6.0,7,11.064283
-7.0,7,11.076079
41.0,7,11.087953
-2.0,7,11.09975
15.0,7,11.111486
-7.0,7,11.123253
11.0,7,11.135045
-13.0,7,11.146683
-24.0,7,11.158449
-7.0,7,11.170332
-4.0,7,11.182145
42.0,7,11.1939
-25.0,7,11.205635
-6.0,7,11.217384
-4.0,7,11.229292
3.0,7,11.241152
-25.0,7,11.252863
3.0,7,11.264665
-25.0,7,11.276444
-7.0,7,11.288475
-2.0,7,11.301502
-6.0,7,11.315676
-20.0,7,11.328028
-20.0,7,11.339808
-7.0,7,11.351547
-20.0,7,11.363404
65.0,7,11.375156
-25.0,7,11.3869
-18.0,7,11.398374
-7.0,7,11.410233
-25.0,7,11.421832
-7.0,7,11.433501
-6.0,7,11.44524
-25.0,7,11.456915
-25.0,7,11.468466
-25.0,7,11.47999
49.0,7,11.491576
18.0,7,11.503241
11.0,7,11.514815
46.0,7,11.526328
-4.0,7,11.537899
-6.0,7,11.549367
-7.0,7,11.560961
30.0,7,11.572434
-19.0,7,11.583972
34.0,7,11.595348
-2.0,7,11.606895
-12.0,7,11.618413
-7.0,7,11.630126
-7.0,7,11.641695
-2.0,7,11.653212
-7.0,7,11.664769
-7.0,7,11.676377
81.0,7,11.687971
12.0,7,11.699502
11.0,7,11.711291
-5.0,7,11.722872
-2.0,7,11.734608
9.0,7,11.746255
-20.0,7,11.757853
46.0,7,11.769444
41.0,7,11.781045
-25.0,7,11.792576
40.0,7,11.804144
-7.0,7,11.815692
-1.0,7,11.827247
61.0,7,11.839178
21.0,7,11.851694
46.0,7,11.863668
61.0,7,11.875579
-25.0,7,11.888261
-25.0,7,11.900354
-6.0,7,11.912218
86.0,7,11.924503
-25.0,7,11.936806
-25.0,7,11.949342
61.0,7,11.961694
-25.0,7,11.9745
24.0,7,11.986574
-24.0,7,11.998318
-7.0,7,12.010623
62.0,7,12.022934
-7.0,7,12.034826
-6.0,7,12.046671
-23.0,7,12.059199
-7.0,7,12.071205
-7.0,7,12.083045
-25.0,7,12.095265
-7.0,7,12.107561
-7.0,7,12.119504
-5.0,7,12.131325
-1.0,7,12.14382
-20.0,7,12.155834
-2.0,7,12.167624
-19.0,7,12.179737
-20.0,7,12.192065
-20.0,7,12.204026
-7.0,7,12.215791
-25.0,7,12.228342
19.0,7,12.240576
-7.0,7,12.252408
22.0,7,12.264445
-25.0,7,12.27686
26.0,7,12.288797
-20.0,7,12.300693
1.0,7,12.313389
3.0,7,12.325759
66.0,7,12.337816
15.0,7,12.349983
-25.0,7,12.362522
-17.0,7,12.374499
-6.0,7,12.386396
-7.0,7,12.399011
-25.0,7,12.411147
25.0,7,12.423054
-4.0,7,12.435341
-3.0,7,12.448008
10.0,7,12.459955
5.0,7,12.471699
-7.0,7,12.484325
-25.0,7,12.496593
-6.0,7,12.508379
-23.0,7,12.520324
-2.0,7,12.532908
26.0,7,12.544809
46.0,7,12.556609
-15.0,7,12.569024
1.0,7,12.581147
-24.0,7,12.592944
-25.0,7,12.604866
45.0,7,12.617471
-7.0,7,12.629565
-19.0,7,12.641309
-25.0,7,12.653626
7.0,7,12.665991
-7.0,7,12.677937
14.0,7,12.689799
-25.0,7,12.702348
-20.0,7,12.71453
42.0,7,12.726312
29.0,7,12.738515
-24.0,7,12.750895
17.0,7,12.762839
-20.0,7,12.77459
-7.0,7,12.787188
-7.0,7,12.799366
-2.0,7,12.811203
-7.0,7,12.823296
-3.0,7,12.835653
82.0,7,12.847616
-7.0,7,12.859438
-25.0,7,12.87193
-15.0,7,12.884035
-25.0,7,12.895888
-25.0,7,12.907897
-25.0,7,12.920472
-25.0,7,12.932509
-20.0,7,12.944898
-4.0,7,12.959393
-1.0,7,12.972955
-25.0,7,12.986097
-4.0,7,12.999835
23.0,7,13.013563
15.0,7,13.026658
-19.0,7,13.040137
-1.0,7,13.05379
-14.0,7,13.067073
-7.0,7,13.080333
65.0,7,13.094118
6.0,7,13.107443
-7.0,7,13.120635
-6.0,7,13.13453
50.0,7,13.147297
-25.0,7,13.159125
-6.0,7,13.171519
-1.0,7,13.183691
-3.0,7,13.195503
-25.0,7,13.207504
-25.0,7,13.220532
-25.0,7,13.232548
-25.0,7,13.244612
-7.0,7,13.257151
-7.0,7,13.26944
-24.0,7,13.281412
-5.0,7,13.293335
-7.0,7,13.308261
63.0,7,13.320435
-20.0,7,13.332396
48.0,7,13.345084
-25.0,7,13.357354
-25.0,7,13.369218
50.0,7,13.381176
-15.0,7,13.393105
-25.0,7,13.404859
5.0,7,13.416627
23.0,7,13.428487
70.0,7,13.440637
14.0,7,13.452525
-20.0,7,13.464268
-7.0,7,13.475961
-19.0,7,13.487619
-24.0,7,13.499374
-25.0,7,13.511073
-25.0,7,13.522808
-4.0,7,13.53447
-7.0,7,13.546231
-7.0,7,13.558134
14.0,7,13.569895
-5.0,7,13.581619
-2.0,7,13.593365
-3.0,7,13.605112
34.0,7,13.616931
-7.0,7,13.628747
-20.0,7,13.640475
33.0,7,13.652286
-7.0,7,13.664152
-6.0,7,13.676062
66.0,7,13.68792
11.0,7,13.699667
-20.0,7,13.711555
-2.0,7,13.7233
-3.0,7,13.734934
-20.0,7,13.746767
11.0,7,13.758549
-23.0,7,13.77025
-4.0,7,13.782036
-25.0,7,13.793795
3.0,7,13.805604
-7.0,7,13.817481
-1.0,7,13.82923
13.0,7,13.840959
21.0,7,13.852666
26.0,7,13.864362
47.0,7,13.876083
-15.0,7,13.887828
-1.0,7,13.899575
-4.0,7,13.911458
-7.0,7,13.923342
-7.0,7,13.935334
-19.0,7,13.947613
-7.0,7,13.959958
41.0,7,13.971781
-5.0,7,13.983563
14.0,7,13.995374
-20.0,7,14.007217
-7.0,7,14.019048
-25.0,7,14.03081
9.0,7,14.042657
-2.0,7,14.054456
62.0,7,14.066245
-25.0,7,14.078065
25.0,7,14.089845
-5.0,7,14.101594
-20.0,7,14.113436
-25.0,7,14.125281
-6.0,7,14.137068
-4.0,7,14.148763
46.0,7,14.160408
-25.0,7,14.172154
-6.0,7,14.183792
-24.0,7,14.195366
-19.0,7,14.207029
-6.0,7,14.218785
25.0,7,14.230611
1.0,7,14.242383
-4.0,7,14.254137
-7.0,7,14.265922
65.0,7,14.277794
