#{"t_start": 1764274186.327047, "env_id": "None"}
r,l,t
-3.0,7,14.42791
-7.0,7,14.446612
15.0,7,14.462849
-11.0,7,14.477482
-6.0,7,14.4963
25.0,7,14.510494
24.0,7,14.529203
7.0,7,14.543606
41.0,7,14.559947
-4.0,7,14.578706
4.0,7,14.593005
-15.0,7,14.611747
16.0,7,14.62619
-17.0,7,14.640498
-4.0,7,14.66102
-23.0,7,14.675355
-4.0,7,14.694026
19.0,7,14.708293
24.0,7,14.722728
17.0,7,14.745135
-22.0,7,14.761399
-5.0,7,14.780304
-7.0,7,14.79461
-6.0,7,14.808915
-3.0,7,14.827718
11.0,7,14.842054
-6.0,7,14.86273
18.0,7,14.877131
12.0,7,14.891408
5.0,7,14.910165
-7.0,7,14.924467
-11.0,7,14.943179
-18.0,7,14.95738
21.0,7,14.973533
0.0,7,14.99222
41.0,7,15.006424
-25.0,7,15.025154
14.0,7,15.03942
12.0,7,15.053707
5.0,7,15.074445
14.0,7,15.08877
27.0,7,15.107399
12.0,7,15.121649
38.0,7,15.135933
17.0,7,15.154652
-7.0,7,15.170814
-18.0,7,15.189438
21.0,7,15.203653
-16.0,7,15.217946
23.0,7,15.236614
43.0,7,15.250963
-11.0,7,15.271444
16.0,7,15.285657
-2.0,7,15.299863
-25.0,7,15.318513
-4.0,7,15.332655
6.0,7,15.35121
36.0,7,15.365558
11.0,7,15.381707
-20.0,7,15.400228
-2.0,7,15.414456
-2.0,7,15.433065
-19.0,7,15.447216
42.0,7,15.461427
-7.0,7,15.482222
36.0,7,15.496504
-23.0,7,15.515153
-15.0,7,15.529403
-25.0,7,15.54361
33.0,7,15.562273
-20.0,7,15.578788
-2.0,7,15.597516
27.0,7,15.611714
1.0,7,15.625893
-7.0,7,15.644511
40.0,7,15.658783
33.0,7,15.679149
-20.0,7,15.693403
26.0,7,15.707617
-3.0,7,15.726233
19.0,7,15.740493
-3.0,7,15.759151
-4.0,7,15.773372
1.0,7,15.789591
42.0,7,15.808258
4.0,7,15.822584
-3.0,7,15.841194
-20.0,7,15.855392
44.0,7,15.869718
7.0,7,15.890225
9.0,7,15.907503
-21.0,7,15.92606
-23.0,7,15.940318
44.0,7,15.954488
-7.0,7,15.973154
-1.0,7,15.989205
-2.0,7,16.007842
-24.0,7,16.022109
-25.0,7,16.036411
-21.0,7,16.056151
39.0,7,16.072775
44.0,7,16.094903
17.0,7,16.110208
1.0,7,16.124967
14.0,7,16.143856
44.0,7,16.158698
-4.0,7,16.177915
-3.0,7,16.194171
-2.0,7,16.208515
-19.0,7,16.227182
15.0,7,16.241551
-24.0,7,16.260354
-20.0,7,16.275035
1.0,7,16.291387
38.0,7,16.310228
-7.0,7,16.324517
-25.0,7,16.343068
-7.0,7,16.357351
-24.0,7,16.371617
-4.0,7,16.392205
0.0,7,16.406487
-4.0,7,16.425045
14.0,7,16.439207
5.0,7,16.45336
-3.0,7,16.472054
-6.0,7,16.486619
-2.0,7,16.507311
21.0,7,16.521568
7.0,7,16.536005
58.0,7,16.554776
-25.0,7,16.569181
-7.0,7,16.58839
-16.0,7,16.604969
-20.0,7,16.619443
12.0,7,16.638308
-4.0,7,16.652656
11.0,7,16.671375
-7.0,7,16.685752
-7.0,7,16.701908
-3.0,7,16.720496
40.0,7,16.734671
1.0,7,16.753141
0.0,7,16.767297
-15.0,7,16.781539
-16.0,7,16.801909
-7.0,7,16.816135
18.0,7,16.834689
-24.0,7,16.848933
18.0,7,16.863873
-11.0,7,16.882962
24.0,7,16.897153
